return_id,order_id,customer_id,return_date,return_reason,return_amount,return_status
RET_5838,ORD_57742,CUST_13562,2025-10-28,Color Mismatch,5730,refund_in_process
RET_5839,ORD_57758,CUST_13568,2025-06-01,No Longer Required,13122,refund_in_process
RET_5840,ORD_57764,CUST_13569,2025-03-24,Color Mismatch,1356825,refunded
RET_5841,ORD_57768,CUST_13569,2025-04-10,Bad Quality,1535098,refund_in_process
RET_5842,ORD_57770,CUST_13569,2025-06-25,Color Mismatch,20935,refunded
RET_5843,ORD_57784,CUST_13573,2025-10-24,Wrong Item Delivered,118614,refund_in_process
RET_5844,ORD_57785,CUST_13573,2025-09-21,Bad Quality,403994,refund_in_process
RET_5845,ORD_57786,CUST_13574,2025-12-06,Damaged,5643,refund_in_process
RET_5846,ORD_57797,CUST_13576,2025-08-12,Wrong Item Delivered,15338,refunded
RET_5847,ORD_57812,CUST_13579,2024-02-09,Size Issues,154488,refunded
RET_5848,ORD_57827,CUST_13582,2025-12-10,Size Issues,41751,refund_in_process
RET_5849,ORD_57837,CUST_13584,2024-06-25,Size Issues,36580,refund_in_process
RET_5850,ORD_57844,CUST_13586,2026-01-04,Damaged,19244,refunded
RET_5851,ORD_57860,CUST_13588,2025-10-08,Color Mismatch,360393,refunded
RET_5852,ORD_57876,CUST_13594,2025-08-13,No Longer Required,34993,refunded
RET_5853,ORD_57877,CUST_13594,2025-07-29,Damaged,188265,refunded
RET_5854,ORD_57885,CUST_13596,2024-10-05,Wrong Item Delivered,21520,refund_in_process
RET_5855,ORD_57929,CUST_13609,2025-10-26,Damaged,34833,refunded
RET_5856,ORD_57939,CUST_13610,2025-09-04,Size Issues,58088,refunded
RET_5857,ORD_57940,CUST_13611,2024-09-17,No Longer Required,242287,refund_in_process
RET_5858,ORD_57953,CUST_13613,2025-12-13,Size Issues,252000,refund_in_process
RET_5859,ORD_57956,CUST_13613,2025-12-29,Wrong Item Delivered,1194965,refund_in_process
RET_5860,ORD_57957,CUST_13613,2025-12-17,Size Issues,48240,refunded
RET_5861,ORD_57978,CUST_13617,2025-10-20,Size Issues,51650,refund_in_process
RET_5862,ORD_57982,CUST_13618,2024-06-10,Damaged,36197,refunded
RET_5863,ORD_57990,CUST_13620,2025-06-09,Size Issues,578410,refunded
RET_5864,ORD_58003,CUST_13623,2025-12-06,Size Issues,253514,refunded
RET_5865,ORD_58028,CUST_13627,2025-04-28,Size Issues,13700,refund_in_process
RET_5866,ORD_58029,CUST_13628,2025-06-22,Size Issues,450320,refunded
RET_5867,ORD_58041,CUST_13630,2025-07-03,Wrong Item Delivered,481387,refunded
RET_5868,ORD_58047,CUST_13633,2023-09-21,Bad Quality,555882,refund_in_process
RET_5869,ORD_58064,CUST_13636,2025-08-04,Color Mismatch,724227,refunded
RET_5870,ORD_58069,CUST_13637,2025-08-28,Damaged,52053,refund_in_process
RET_5871,ORD_58091,CUST_13643,2023-05-19,Damaged,327127,refund_in_process
RET_5872,ORD_58094,CUST_13643,2024-09-06,Wrong Item Delivered,53423,refunded
RET_5873,ORD_58123,CUST_13651,2025-01-15,Damaged,209657,refunded
RET_5874,ORD_58127,CUST_13651,2025-08-25,No Longer Required,38964,refunded
RET_5875,ORD_58130,CUST_13652,2024-01-10,Size Issues,462728,refunded
RET_5876,ORD_58142,CUST_13656,2025-12-22,Damaged,392080,refunded
RET_5877,ORD_58143,CUST_13656,2024-07-29,Wrong Item Delivered,68194,refunded
RET_5878,ORD_58146,CUST_13656,2025-08-24,Damaged,32945,refund_in_process
RET_5879,ORD_58169,CUST_13661,2025-03-23,No Longer Required,32300,refund_in_process
RET_5880,ORD_58178,CUST_13662,2024-10-04,Damaged,26948,refunded
RET_5881,ORD_58184,CUST_13663,2025-04-09,Size Issues,106951,refund_in_process
RET_5882,ORD_58204,CUST_13669,2024-08-27,Color Mismatch,218958,refund_in_process
RET_5883,ORD_58210,CUST_13670,2025-08-05,No Longer Required,302544,refunded
RET_5884,ORD_58213,CUST_13670,2025-07-10,Bad Quality,441644,refunded
RET_5885,ORD_58217,CUST_13671,2025-10-06,Size Issues,59991,refunded
RET_5886,ORD_58238,CUST_13677,2025-02-04,Damaged,1031875,refunded
RET_5887,ORD_58239,CUST_13677,2025-01-15,Bad Quality,359861,refund_in_process
RET_5888,ORD_58241,CUST_13679,2024-10-12,Damaged,1170977,refund_in_process
RET_5889,ORD_58242,CUST_13679,2023-11-14,Damaged,250340,refund_in_process
RET_5890,ORD_58302,CUST_13695,2025-11-09,Size Issues,16320,refund_in_process
RET_5891,ORD_58309,CUST_13697,2023-10-06,Damaged,3150,refunded
RET_5892,ORD_58319,CUST_13698,2025-12-29,Bad Quality,4848,refund_in_process
RET_5893,ORD_58336,CUST_13705,2025-05-29,Bad Quality,94575,refund_in_process
RET_5894,ORD_58346,CUST_13707,2023-11-24,Damaged,459029,refund_in_process
RET_5895,ORD_58353,CUST_13708,2025-09-05,Size Issues,1046107,refunded
RET_5896,ORD_58356,CUST_13710,2024-04-24,Bad Quality,321440,refund_in_process
RET_5897,ORD_58358,CUST_13711,2025-08-10,Size Issues,190031,refund_in_process
RET_5898,ORD_58367,CUST_13712,2023-11-20,Damaged,302678,refunded
RET_5899,ORD_58383,CUST_13715,2025-12-30,Wrong Item Delivered,16299,refund_in_process
RET_5900,ORD_58385,CUST_13715,2025-12-07,Size Issues,738223,refunded
RET_5901,ORD_58388,CUST_13716,2025-12-24,Damaged,30136,refunded
RET_5902,ORD_58395,CUST_13717,2025-03-03,Bad Quality,1311360,refund_in_process
RET_5903,ORD_58397,CUST_13718,2025-08-08,Damaged,1204118,refund_in_process
RET_5904,ORD_58414,CUST_13722,2025-06-09,No Longer Required,36382,refunded
RET_5905,ORD_58423,CUST_13724,2025-09-02,Size Issues,62268,refunded
RET_5906,ORD_58440,CUST_13727,2025-09-24,Color Mismatch,346744,refund_in_process
RET_5907,ORD_58445,CUST_13727,2025-12-18,Wrong Item Delivered,261148,refunded
RET_5908,ORD_58452,CUST_13730,2025-07-02,Wrong Item Delivered,144169,refund_in_process
RET_5909,ORD_58456,CUST_13731,2025-03-26,Bad Quality,47018,refunded
RET_5910,ORD_58521,CUST_13749,2025-12-08,No Longer Required,8424,refund_in_process
RET_5911,ORD_58523,CUST_13749,2025-11-01,No Longer Required,94228,refunded
RET_5912,ORD_58531,CUST_13751,2024-09-27,Bad Quality,12366,refund_in_process
RET_5913,ORD_58539,CUST_13753,2026-01-12,Damaged,391581,refunded
RET_5914,ORD_58543,CUST_13753,2025-12-15,Damaged,69780,refunded
RET_5915,ORD_58570,CUST_13761,2025-08-22,Bad Quality,21915,refunded
RET_5916,ORD_58572,CUST_13763,2023-11-05,Color Mismatch,279868,refunded
RET_5917,ORD_58587,CUST_13767,2024-05-27,Color Mismatch,318232,refunded
RET_5918,ORD_58602,CUST_13770,2025-07-17,Wrong Item Delivered,315042,refunded
RET_5919,ORD_58603,CUST_13770,2025-03-19,Bad Quality,610626,refund_in_process
RET_5920,ORD_58610,CUST_13775,2025-01-14,Damaged,11613,refund_in_process
RET_5921,ORD_58611,CUST_13775,2023-09-04,No Longer Required,242253,refund_in_process
RET_5922,ORD_58630,CUST_13778,2025-10-22,No Longer Required,792503,refund_in_process
RET_5923,ORD_58635,CUST_13779,2024-07-26,Bad Quality,18756,refunded
RET_5924,ORD_58645,CUST_13783,2025-12-26,Color Mismatch,2134,refunded
RET_5925,ORD_58647,CUST_13783,2026-01-15,No Longer Required,72622,refunded
RET_5926,ORD_58689,CUST_13792,2025-11-11,Color Mismatch,10500,refunded
RET_5927,ORD_58692,CUST_13794,2025-10-08,Wrong Item Delivered,5480,refund_in_process
RET_5928,ORD_58694,CUST_13795,2025-12-18,Wrong Item Delivered,382205,refund_in_process
RET_5929,ORD_58696,CUST_13795,2025-12-05,Bad Quality,315909,refund_in_process
RET_5930,ORD_58703,CUST_13796,2025-05-04,Wrong Item Delivered,146543,refund_in_process
RET_5931,ORD_58721,CUST_13800,2025-08-06,Color Mismatch,345674,refund_in_process
RET_5932,ORD_58727,CUST_13801,2025-09-14,Bad Quality,707762,refunded
RET_5933,ORD_58731,CUST_13801,2025-07-20,Color Mismatch,180432,refunded
RET_5934,ORD_58736,CUST_13802,2025-05-24,Damaged,910864,refund_in_process
RET_5935,ORD_58749,CUST_13806,2023-11-02,Size Issues,1656765,refunded
RET_5936,ORD_58766,CUST_13811,2025-12-07,Damaged,57781,refund_in_process
RET_5937,ORD_58768,CUST_13812,2025-12-09,Color Mismatch,1272843,refunded
RET_5938,ORD_58784,CUST_13816,2025-01-22,Bad Quality,659440,refunded
RET_5939,ORD_58807,CUST_13820,2025-09-15,Size Issues,178517,refunded
RET_5940,ORD_58810,CUST_13822,2025-12-17,Color Mismatch,8388,refunded
RET_5941,ORD_58838,CUST_13827,2025-11-06,No Longer Required,38386,refunded
RET_5942,ORD_58839,CUST_13827,2025-10-01,Color Mismatch,4480,refunded
RET_5943,ORD_58853,CUST_13831,2024-09-05,Color Mismatch,188253,refunded
RET_5944,ORD_58854,CUST_13832,2025-07-19,Damaged,333809,refund_in_process
RET_5945,ORD_58858,CUST_13833,2024-06-09,Wrong Item Delivered,205361,refunded
RET_5946,ORD_58865,CUST_13834,2025-12-26,Bad Quality,6468,refund_in_process
RET_5947,ORD_58887,CUST_13838,2024-11-08,Color Mismatch,547589,refund_in_process
RET_5948,ORD_58907,CUST_13843,2025-11-06,Bad Quality,540237,refund_in_process
RET_5949,ORD_58909,CUST_13843,2025-11-30,Damaged,124484,refunded
RET_5950,ORD_58923,CUST_13845,2025-10-07,Size Issues,1179460,refunded
RET_5951,ORD_58924,CUST_13845,2024-08-07,No Longer Required,415313,refunded
RET_5952,ORD_58926,CUST_13846,2025-08-28,No Longer Required,871264,refunded
RET_5953,ORD_58929,CUST_13846,2025-11-15,Color Mismatch,566139,refunded
RET_5954,ORD_58932,CUST_13847,2025-12-07,Bad Quality,20530,refund_in_process
RET_5955,ORD_58943,CUST_13848,2025-12-03,Damaged,21520,refund_in_process
RET_5956,ORD_58945,CUST_13848,2025-11-10,Wrong Item Delivered,882077,refund_in_process
RET_5957,ORD_58953,CUST_13850,2025-11-28,Size Issues,59110,refunded
RET_5958,ORD_58955,CUST_13850,2026-01-01,Size Issues,256257,refunded
RET_5959,ORD_58963,CUST_13852,2025-01-31,Bad Quality,221422,refund_in_process
RET_5960,ORD_58990,CUST_13859,2024-09-28,Size Issues,541747,refunded
RET_5961,ORD_58996,CUST_13860,2024-10-10,Wrong Item Delivered,64653,refunded
RET_5962,ORD_59001,CUST_13861,2024-06-20,No Longer Required,217459,refund_in_process
RET_5963,ORD_59002,CUST_13861,2025-01-24,Wrong Item Delivered,42586,refunded
RET_5964,ORD_59027,CUST_13865,2025-03-28,Damaged,43786,refund_in_process
RET_5965,ORD_59045,CUST_13870,2025-04-10,Size Issues,23745,refunded
RET_5966,ORD_59069,CUST_13877,2025-09-27,Wrong Item Delivered,215624,refunded
RET_5967,ORD_59081,CUST_13880,2025-07-27,Wrong Item Delivered,578267,refunded
RET_5968,ORD_59089,CUST_13882,2023-09-03,Size Issues,10802,refunded
RET_5969,ORD_59100,CUST_13884,2025-12-21,Bad Quality,310309,refund_in_process
RET_5970,ORD_59105,CUST_13885,2024-09-18,Damaged,593530,refund_in_process
RET_5971,ORD_59106,CUST_13886,2024-07-12,Bad Quality,11705,refunded
RET_5972,ORD_59108,CUST_13886,2025-11-28,Wrong Item Delivered,18647,refund_in_process
RET_5973,ORD_59109,CUST_13886,2026-01-06,No Longer Required,346941,refunded
RET_5974,ORD_59118,CUST_13889,2025-09-01,Bad Quality,65617,refunded
RET_5975,ORD_59152,CUST_13896,2025-10-01,Color Mismatch,958121,refunded
RET_5976,ORD_59163,CUST_13898,2025-10-13,Wrong Item Delivered,14108,refunded
RET_5977,ORD_59167,CUST_13899,2024-12-07,Size Issues,5542,refunded
RET_5978,ORD_59217,CUST_13913,2025-10-28,Size Issues,28657,refunded
RET_5979,ORD_59248,CUST_13919,2025-06-23,Damaged,17612,refund_in_process
RET_5980,ORD_59249,CUST_13919,2025-04-15,Bad Quality,1035991,refunded
RET_5981,ORD_59257,CUST_13922,2025-07-27,Size Issues,39186,refund_in_process
RET_5982,ORD_59303,CUST_13932,2025-11-19,Wrong Item Delivered,1146682,refunded
RET_5983,ORD_59317,CUST_13935,2025-10-08,Damaged,289900,refund_in_process
RET_5984,ORD_59326,CUST_13936,2024-06-14,Wrong Item Delivered,5058,refunded
RET_5985,ORD_59332,CUST_13937,2024-07-18,Color Mismatch,14876,refund_in_process
RET_5986,ORD_59336,CUST_13939,2025-12-09,Bad Quality,589783,refunded
RET_5987,ORD_59337,CUST_13939,2025-11-30,Damaged,380278,refund_in_process
RET_5988,ORD_59343,CUST_13941,2025-10-04,Color Mismatch,10866,refunded
RET_5989,ORD_59356,CUST_13945,2025-01-26,No Longer Required,349084,refunded
RET_5990,ORD_59360,CUST_13945,2024-09-20,Size Issues,1209,refunded
RET_5991,ORD_59388,CUST_13951,2025-11-06,Color Mismatch,375813,refunded
RET_5992,ORD_59392,CUST_13952,2025-12-13,Color Mismatch,356151,refunded
RET_5993,ORD_59397,CUST_13953,2025-10-27,Wrong Item Delivered,140214,refund_in_process
RET_5994,ORD_59399,CUST_13953,2024-11-01,Size Issues,46678,refund_in_process
RET_5995,ORD_59420,CUST_13960,2024-04-26,Bad Quality,345328,refunded
RET_5996,ORD_59421,CUST_13960,2024-02-27,Bad Quality,476820,refunded
RET_5997,ORD_59428,CUST_13962,2025-11-28,No Longer Required,486528,refund_in_process
RET_5998,ORD_59437,CUST_13964,2025-12-29,No Longer Required,1149,refunded
RET_5999,ORD_59438,CUST_13964,2025-12-01,Damaged,864854,refunded
RET_6000,ORD_59442,CUST_13965,2026-01-03,Damaged,52069,refunded
RET_6001,ORD_59453,CUST_13967,2025-04-24,Color Mismatch,219169,refunded
RET_6002,ORD_59475,CUST_13973,2025-06-24,Color Mismatch,75543,refund_in_process
RET_6003,ORD_59492,CUST_13977,2026-01-02,Size Issues,163873,refunded
RET_6004,ORD_59504,CUST_13980,2025-03-24,Color Mismatch,9003,refunded
RET_6005,ORD_59519,CUST_13983,2025-01-19,Size Issues,743931,refund_in_process
RET_6006,ORD_59552,CUST_13991,2025-02-18,Bad Quality,2298,refund_in_process
RET_6007,ORD_59555,CUST_13991,2024-01-05,No Longer Required,356151,refund_in_process
RET_6008,ORD_59563,CUST_13992,2025-09-11,Wrong Item Delivered,211861,refunded
RET_6009,ORD_59576,CUST_13994,2024-11-17,Color Mismatch,15092,refund_in_process
RET_6010,ORD_59594,CUST_14001,2025-08-27,Wrong Item Delivered,315909,refund_in_process
RET_6011,ORD_59600,CUST_14002,2025-11-06,Bad Quality,317247,refund_in_process
RET_6012,ORD_59601,CUST_14002,2025-10-25,Damaged,120129,refunded
RET_6013,ORD_59608,CUST_14004,2023-09-30,Bad Quality,118717,refund_in_process
RET_6014,ORD_59613,CUST_14005,2024-05-03,Wrong Item Delivered,27061,refund_in_process
RET_6015,ORD_59624,CUST_14006,2025-12-14,No Longer Required,710446,refunded
RET_6016,ORD_59632,CUST_14009,2023-12-06,Color Mismatch,671107,refund_in_process
RET_6017,ORD_59641,CUST_14011,2025-07-18,Color Mismatch,69149,refunded
RET_6018,ORD_59642,CUST_14011,2025-10-03,Color Mismatch,15453,refund_in_process
RET_6019,ORD_59651,CUST_14012,2024-10-26,No Longer Required,502715,refunded
RET_6020,ORD_59658,CUST_14013,2025-09-03,Wrong Item Delivered,40809,refund_in_process
RET_6021,ORD_59668,CUST_14017,2024-04-22,Wrong Item Delivered,920297,refund_in_process
RET_6022,ORD_59669,CUST_14018,2024-12-08,Size Issues,10670,refunded
RET_6023,ORD_59672,CUST_14018,2024-06-17,No Longer Required,1482923,refunded
RET_6024,ORD_59698,CUST_14022,2024-07-25,Wrong Item Delivered,5888,refund_in_process
RET_6025,ORD_59707,CUST_14026,2025-10-27,Bad Quality,16709,refunded
RET_6026,ORD_59725,CUST_14029,2025-12-13,Bad Quality,194726,refunded
RET_6027,ORD_59749,CUST_14035,2025-09-25,No Longer Required,367360,refund_in_process
RET_6028,ORD_59750,CUST_14035,2025-12-22,No Longer Required,797061,refund_in_process
RET_6029,ORD_59776,CUST_14040,2024-07-25,Wrong Item Delivered,11127,refund_in_process
RET_6030,ORD_59783,CUST_14042,2025-10-31,Color Mismatch,92528,refund_in_process
RET_6031,ORD_59787,CUST_14042,2025-09-07,Wrong Item Delivered,8388,refunded
RET_6032,ORD_59789,CUST_14043,2025-03-23,Size Issues,580751,refunded
RET_6033,ORD_59826,CUST_14050,2025-10-08,Damaged,526185,refund_in_process
RET_6034,ORD_59836,CUST_14052,2025-06-23,No Longer Required,32587,refunded
RET_6035,ORD_59838,CUST_14052,2024-12-05,Bad Quality,428056,refund_in_process
RET_6036,ORD_59848,CUST_14055,2025-09-27,No Longer Required,185771,refunded
RET_6037,ORD_59855,CUST_14057,2024-12-12,Wrong Item Delivered,434232,refund_in_process
RET_6038,ORD_59871,CUST_14063,2024-04-22,Damaged,79197,refunded
RET_6039,ORD_59913,CUST_14070,2025-12-09,Damaged,678109,refund_in_process
RET_6040,ORD_59925,CUST_14073,2025-05-18,Size Issues,662859,refund_in_process
RET_6041,ORD_59927,CUST_14073,2025-09-01,Bad Quality,27477,refund_in_process
RET_6042,ORD_59934,CUST_14074,2026-01-01,Bad Quality,558700,refund_in_process
RET_6043,ORD_59963,CUST_14085,2026-01-12,Wrong Item Delivered,17465,refund_in_process
RET_6044,ORD_59990,CUST_14091,2025-08-28,Bad Quality,35090,refunded
RET_6045,ORD_59999,CUST_14092,2025-07-07,Wrong Item Delivered,286988,refunded
RET_6046,ORD_60015,CUST_14096,2024-11-13,No Longer Required,255645,refund_in_process
RET_6047,ORD_60032,CUST_14101,2023-09-14,Color Mismatch,629932,refund_in_process
RET_6048,ORD_60040,CUST_14102,2025-05-08,Color Mismatch,152090,refunded
RET_6049,ORD_60042,CUST_14102,2025-05-31,Color Mismatch,327847,refunded
RET_6050,ORD_60063,CUST_14109,2025-05-25,Size Issues,1266361,refund_in_process
RET_6051,ORD_60100,CUST_14116,2025-09-24,Bad Quality,690731,refund_in_process
RET_6052,ORD_60101,CUST_14116,2025-11-19,Wrong Item Delivered,8482,refund_in_process
RET_6053,ORD_60113,CUST_14120,2025-10-08,No Longer Required,2341,refunded
RET_6054,ORD_60125,CUST_14123,2024-11-16,No Longer Required,1015053,refund_in_process
RET_6055,ORD_60133,CUST_14123,2024-04-27,Bad Quality,38488,refund_in_process
RET_6056,ORD_60146,CUST_14125,2025-09-16,Color Mismatch,693694,refund_in_process
RET_6057,ORD_60156,CUST_14128,2024-04-17,Size Issues,307912,refund_in_process
RET_6058,ORD_60172,CUST_14132,2025-08-28,Wrong Item Delivered,583147,refunded
RET_6059,ORD_60238,CUST_14146,2025-11-04,Size Issues,943936,refund_in_process
RET_6060,ORD_60240,CUST_14147,2025-12-31,Size Issues,654597,refund_in_process
RET_6061,ORD_60249,CUST_14148,2025-04-21,Color Mismatch,1450392,refund_in_process
RET_6062,ORD_60265,CUST_14152,2025-04-01,Bad Quality,11087,refunded
RET_6063,ORD_60267,CUST_14153,2024-05-01,Size Issues,23439,refunded
RET_6064,ORD_60273,CUST_14153,2024-12-23,Damaged,54611,refund_in_process
RET_6065,ORD_60278,CUST_14154,2025-11-02,Bad Quality,1263815,refunded
RET_6066,ORD_60309,CUST_14159,2025-02-17,Color Mismatch,364570,refunded
RET_6067,ORD_60313,CUST_14160,2024-10-14,Size Issues,496173,refunded
RET_6068,ORD_60316,CUST_14161,2025-12-18,Bad Quality,697552,refunded
RET_6069,ORD_60330,CUST_14165,2025-09-13,No Longer Required,14108,refund_in_process
RET_6070,ORD_60350,CUST_14169,2025-12-02,Damaged,730438,refund_in_process
RET_6071,ORD_60364,CUST_14171,2026-01-10,Wrong Item Delivered,578174,refund_in_process
RET_6072,ORD_60398,CUST_14178,2024-12-16,Color Mismatch,806631,refund_in_process
RET_6073,ORD_60404,CUST_14179,2024-03-07,No Longer Required,269610,refunded
RET_6074,ORD_60409,CUST_14180,2025-08-01,Wrong Item Delivered,25036,refund_in_process
RET_6075,ORD_60413,CUST_14180,2025-10-05,Bad Quality,219221,refunded
RET_6076,ORD_60435,CUST_14187,2023-03-18,Color Mismatch,21163,refunded
RET_6077,ORD_60444,CUST_14189,2025-02-06,Bad Quality,39264,refunded
RET_6078,ORD_60451,CUST_14190,2024-06-03,No Longer Required,44999,refunded
RET_6079,ORD_60452,CUST_14190,2024-09-19,No Longer Required,2004489,refund_in_process
RET_6080,ORD_60459,CUST_14191,2023-04-22,No Longer Required,527115,refund_in_process
RET_6081,ORD_60472,CUST_14194,2025-05-13,Size Issues,841753,refunded
RET_6082,ORD_60479,CUST_14196,2025-05-06,Damaged,1138401,refund_in_process
RET_6083,ORD_60521,CUST_14207,2025-12-14,Color Mismatch,22619,refunded
RET_6084,ORD_60537,CUST_14210,2025-01-07,No Longer Required,30556,refund_in_process
RET_6085,ORD_60538,CUST_14210,2024-11-04,Color Mismatch,42336,refunded
RET_6086,ORD_60544,CUST_14212,2025-06-28,Size Issues,490723,refunded
RET_6087,ORD_60564,CUST_14216,2024-08-01,Size Issues,223038,refund_in_process
RET_6088,ORD_60593,CUST_14222,2025-12-06,Bad Quality,316681,refund_in_process
RET_6089,ORD_60606,CUST_14226,2025-09-21,No Longer Required,159164,refunded
RET_6090,ORD_60618,CUST_14231,2024-09-06,Size Issues,11877,refunded
RET_6091,ORD_60634,CUST_14234,2025-03-03,Color Mismatch,706213,refunded
RET_6092,ORD_60639,CUST_14235,2023-09-28,Bad Quality,133200,refund_in_process
RET_6093,ORD_60644,CUST_14236,2023-09-03,Bad Quality,186130,refund_in_process
RET_6094,ORD_60711,CUST_14253,2025-11-11,Size Issues,19192,refunded
RET_6095,ORD_60719,CUST_14256,2025-12-16,No Longer Required,181391,refunded
RET_6096,ORD_60730,CUST_14259,2025-11-23,Bad Quality,1220106,refund_in_process
RET_6097,ORD_60736,CUST_14260,2025-12-25,Color Mismatch,3001,refunded
RET_6098,ORD_60738,CUST_14260,2025-09-02,No Longer Required,25768,refund_in_process
RET_6099,ORD_60741,CUST_14261,2025-12-18,No Longer Required,74949,refund_in_process
RET_6100,ORD_60747,CUST_14263,2025-11-11,Damaged,733752,refund_in_process
RET_6101,ORD_60775,CUST_14269,2025-06-01,Color Mismatch,113469,refunded
RET_6102,ORD_60780,CUST_14272,2024-01-05,Wrong Item Delivered,27384,refunded
RET_6103,ORD_60792,CUST_14278,2025-07-29,Bad Quality,72704,refund_in_process
RET_6104,ORD_60793,CUST_14278,2025-03-07,No Longer Required,45775,refund_in_process
RET_6105,ORD_60804,CUST_14280,2024-02-27,Color Mismatch,702975,refunded
RET_6106,ORD_60819,CUST_14283,2025-09-09,Bad Quality,1043972,refund_in_process
RET_6107,ORD_60820,CUST_14283,2025-10-31,No Longer Required,9395,refunded
RET_6108,ORD_60823,CUST_14283,2025-09-20,Size Issues,80376,refunded
